股票代號,年月,單月營收 (億元),營收年增率 (YoY%),營收月增率 (MoM%),最後更新時間
6994,2025-05,1.39,0.0,0.0,2026-07-02 10:29:29
6994,2025-06,1.61,0.0,0.0,2026-07-02 10:29:29
6994,2025-07,1.41,0.0,0.0,2026-07-02 10:29:29
6994,2025-08,1.28,0.0,0.0,2026-07-02 10:29:29
6994,2025-09,2.07,0.0,0.0,2026-07-02 10:29:29
6994,2025-10,3.4,0.0,0.0,2026-07-02 10:29:29
6994,2025-11,7.21,0.0,0.0,2026-07-02 10:29:29
6994,2025-12,7.7,0.0,0.0,2026-07-02 10:29:29
6994,2026-01,19.69,0.0,0.0,2026-07-02 10:29:29
6994,2026-02,3.33,0.0,0.0,2026-07-02 10:29:29
6994,2026-03,1.66,0.0,0.0,2026-07-02 10:29:29
6994,2026-04,3.43,0.0,0.0,2026-07-02 10:29:29
6994,2026-05,1.96,0.0,0.0,2026-07-02 10:29:29
6994,2026-06,2.04,0.0,0.0,2026-07-02 10:29:29
6996,2024-10,2.54,0.0,0.0,2026-07-02 05:23:58
6996,2024-11,2.32,0.0,0.0,2026-07-02 05:23:58
6996,2024-12,2.58,0.0,0.0,2026-07-02 05:23:58
6996,2025-01,2.34,0.0,0.0,2026-07-02 05:23:58
6996,2025-02,1.98,0.0,0.0,2026-07-02 05:23:58
6996,2025-03,1.94,0.0,0.0,2026-07-02 05:23:58
6996,2025-04,2.32,0.0,0.0,2026-07-02 05:23:58
6996,2025-05,2.52,0.0,0.0,2026-07-02 05:23:58
6996,2025-06,1.8,0.0,0.0,2026-07-02 05:23:58
6996,2025-07,1.84,0.0,0.0,2026-07-02 05:23:58
6996,2025-08,1.92,0.0,0.0,2026-07-02 05:23:58
6996,2025-09,2.23,0.0,0.0,2026-07-02 05:23:58
6996,2025-10,2.44,0.0,0.0,2026-07-02 05:23:58
6996,2025-11,2.67,0.0,0.0,2026-07-02 05:23:58
6996,2025-12,2.58,0.0,0.0,2026-07-02 05:23:58
6996,2026-01,2.66,0.0,0.0,2026-07-02 05:23:58
6996,2026-02,2.61,0.0,0.0,2026-07-02 05:23:58
6996,2026-03,1.9,0.0,0.0,2026-07-02 05:23:58
6996,2026-04,2.69,0.0,0.0,2026-07-02 05:23:58
6996,2026-05,2.86,0.0,0.0,2026-07-02 05:23:58
6996,2026-06,3.0,0.0,0.0,2026-07-02 05:23:58
6997,2024-11,3.35,0.0,0.0,2026-07-02 05:23:58
6997,2024-12,3.41,0.0,0.0,2026-07-02 05:23:58
6997,2025-01,3.39,0.0,0.0,2026-07-02 05:23:58
6997,2025-02,3.62,0.0,0.0,2026-07-02 05:23:58
6997,2025-03,3.33,0.0,0.0,2026-07-02 05:23:58
6997,2025-04,3.54,0.0,0.0,2026-07-02 05:23:58
6997,2025-05,3.53,0.0,0.0,2026-07-02 05:23:58
6997,2025-06,3.5,0.0,0.0,2026-07-02 05:23:58
6997,2025-07,3.34,0.0,0.0,2026-07-02 05:23:58
6997,2025-08,3.57,0.0,0.0,2026-07-02 05:23:58
6997,2025-09,3.78,0.0,0.0,2026-07-02 05:23:58
6997,2025-10,3.87,0.0,0.0,2026-07-02 05:23:58
6997,2025-11,3.98,0.0,0.0,2026-07-02 05:23:58
6997,2025-12,4.46,0.0,0.0,2026-07-02 05:23:58
6997,2026-01,4.0,0.0,0.0,2026-07-02 05:23:58
6997,2026-02,3.82,0.0,0.0,2026-07-02 05:23:58
6997,2026-03,3.39,0.0,0.0,2026-07-02 05:23:58
6997,2026-04,3.99,0.0,0.0,2026-07-02 05:23:58
6997,2026-05,5.52,0.0,0.0,2026-07-02 05:23:58
6997,2026-06,5.36,0.0,0.0,2026-07-02 05:23:58
6999,2024-01,0.15,0.0,0.0,2026-07-02 05:23:58
6999,2024-02,0.09,0.0,0.0,2026-07-02 05:23:58
6999,2024-03,0.07,0.0,0.0,2026-07-02 05:23:58
6999,2024-04,0.09,0.0,0.0,2026-07-02 05:23:58
6999,2024-05,0.07,0.0,0.0,2026-07-02 05:23:58
6999,2024-06,0.11,0.0,0.0,2026-07-02 05:23:58
6999,2024-07,0.09,0.0,0.0,2026-07-02 05:23:58
6999,2024-08,0.08,0.0,0.0,2026-07-02 05:23:58
6999,2024-09,0.12,0.0,0.0,2026-07-02 05:23:58
6999,2024-10,0.09,0.0,0.0,2026-07-02 05:23:58
6999,2024-11,0.11,0.0,0.0,2026-07-02 05:23:58
6999,2024-12,0.1,0.0,0.0,2026-07-02 05:23:58
6999,2025-01,0.12,0.0,0.0,2026-07-02 05:23:58
6999,2025-02,0.07,0.0,0.0,2026-07-02 05:23:58
6999,2025-03,0.12,0.0,0.0,2026-07-02 05:23:58
6999,2025-04,0.1,0.0,0.0,2026-07-02 05:23:58
6999,2025-05,0.12,0.0,0.0,2026-07-02 05:23:58
6999,2025-06,0.09,0.0,0.0,2026-07-02 05:23:58
6999,2025-07,0.11,0.0,0.0,2026-07-02 05:23:58
6999,2025-08,0.12,0.0,0.0,2026-07-02 05:23:58
6999,2025-09,0.11,0.0,0.0,2026-07-02 05:23:58
6999,2025-10,0.1,0.0,0.0,2026-07-02 05:23:58
6999,2025-11,0.08,0.0,0.0,2026-07-02 05:23:58
6999,2025-12,0.11,0.0,0.0,2026-07-02 05:23:58
6999,2026-01,0.12,0.0,0.0,2026-07-02 05:23:58
6999,2026-02,0.12,0.0,0.0,2026-07-02 05:23:58
6999,2026-03,0.07,0.0,0.0,2026-07-02 05:23:58
6999,2026-04,0.1,0.0,0.0,2026-07-02 05:23:58
6999,2026-05,0.12,0.0,0.0,2026-07-02 05:23:58
6999,2026-06,0.11,0.0,0.0,2026-07-02 05:23:58
7402,2024-01,0.31,0.0,0.0,2026-07-03 09:54:56
7402,2024-02,0.4,0.0,0.0,2026-07-03 09:54:56
7402,2024-03,0.38,0.0,0.0,2026-07-03 09:54:56
7402,2024-04,0.48,0.0,0.0,2026-07-03 09:54:56
7402,2024-05,0.48,0.0,0.0,2026-07-03 09:54:56
7402,2024-06,0.43,0.0,0.0,2026-07-03 09:54:56
7402,2024-07,0.5,0.0,0.0,2026-07-03 09:54:56
7402,2024-08,0.47,0.0,0.0,2026-07-03 09:54:56
7402,2024-09,0.43,0.0,0.0,2026-07-03 09:54:56
7402,2024-10,0.3,0.0,0.0,2026-07-03 09:54:56
7402,2024-11,0.44,0.0,0.0,2026-07-03 09:54:56
7402,2024-12,0.4,0.0,0.0,2026-07-03 09:54:56
7402,2025-01,0.36,0.0,0.0,2026-07-03 09:54:56
7402,2025-02,0.42,0.0,0.0,2026-07-03 09:54:56
7402,2025-03,0.31,0.0,0.0,2026-07-03 09:54:56
7402,2025-04,0.53,0.0,0.0,2026-07-03 09:54:56
7402,2025-05,0.44,0.0,0.0,2026-07-03 09:54:56
7402,2025-06,0.52,0.0,0.0,2026-07-03 09:54:56
7402,2025-07,0.58,0.0,0.0,2026-07-03 09:54:56
7402,2025-08,0.37,0.0,0.0,2026-07-03 09:54:56
7402,2025-09,0.44,0.0,0.0,2026-07-03 09:54:56
7402,2025-10,0.5,0.0,0.0,2026-07-03 09:54:56
7402,2025-11,0.5,0.0,0.0,2026-07-03 09:54:56
7402,2025-12,0.39,0.0,0.0,2026-07-03 09:54:56
7402,2026-01,0.22,0.0,0.0,2026-07-03 09:54:56
7402,2026-02,0.31,0.0,0.0,2026-07-03 09:54:56
7402,2026-03,0.24,0.0,0.0,2026-07-03 09:54:56
7402,2026-04,0.46,0.0,0.0,2026-07-03 09:54:56
7402,2026-05,0.45,0.0,0.0,2026-07-03 09:54:56
7402,2026-06,0.32,0.0,0.0,2026-07-03 09:54:56
7415,2026-06,0.0,0.0,0.0,2026-07-03 09:54:56
7418,無資料,0.0,0.0,0.0,2026-07-03 09:54:56
7419,2024-01,0.03,0.0,0.0,2026-07-03 09:54:56
7419,2024-02,0.03,0.0,0.0,2026-07-03 09:54:56
7419,2024-03,0.06,0.0,0.0,2026-07-03 09:54:56
7419,2024-04,0.01,0.0,0.0,2026-07-03 09:54:56
7419,2024-05,0.04,0.0,0.0,2026-07-03 09:54:56
7419,2024-06,0.08,0.0,0.0,2026-07-03 09:54:56
7419,2024-07,0.05,0.0,0.0,2026-07-03 09:54:56
7419,2024-08,0.05,0.0,0.0,2026-07-03 09:54:56
7419,2024-09,0.09,0.0,0.0,2026-07-03 09:54:56
7419,2024-10,0.16,0.0,0.0,2026-07-03 09:54:56
7419,2024-11,0.05,0.0,0.0,2026-07-03 09:54:56
7419,2024-12,0.05,0.0,0.0,2026-07-03 09:54:56
7419,2025-01,0.1,0.0,0.0,2026-07-03 09:54:56
7419,2025-02,0.06,0.0,0.0,2026-07-03 09:54:56
7419,2025-03,0.02,0.0,0.0,2026-07-03 09:54:56
7419,2025-04,0.05,0.0,0.0,2026-07-03 09:54:56
7419,2025-05,0.08,0.0,0.0,2026-07-03 09:54:56
7419,2025-06,0.08,0.0,0.0,2026-07-03 09:54:56
7419,2025-07,0.14,0.0,0.0,2026-07-03 09:54:56
7419,2025-08,0.05,0.0,0.0,2026-07-03 09:54:56
7419,2025-09,0.04,0.0,0.0,2026-07-03 09:54:56
7419,2025-10,0.04,0.0,0.0,2026-07-03 09:54:56
7419,2025-11,0.06,0.0,0.0,2026-07-03 09:54:56
7419,2025-12,0.1,0.0,0.0,2026-07-03 09:54:56
7419,2026-01,0.1,0.0,0.0,2026-07-03 09:54:56
7419,2026-02,0.09,0.0,0.0,2026-07-03 09:54:56
7419,2026-03,0.06,0.0,0.0,2026-07-03 09:54:56
7419,2026-04,0.08,0.0,0.0,2026-07-03 09:54:56
7419,2026-05,0.19,0.0,0.0,2026-07-03 09:54:56
7419,2026-06,0.09,0.0,0.0,2026-07-03 09:54:56
7427,2024-01,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2024-02,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2024-03,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2024-04,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2024-05,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2024-06,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2024-07,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2024-08,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2024-09,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2024-10,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2024-11,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2024-12,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2025-01,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2025-02,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2025-03,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2025-04,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2025-05,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2025-06,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2025-07,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2025-08,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2025-09,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2025-10,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2025-11,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2025-12,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2026-01,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2026-02,0.0,0.0,0.0,2026-07-03 09:54:56
7427,2026-03,0.01,0.0,0.0,2026-07-03 09:54:56
7427,2026-04,0.01,0.0,0.0,2026-07-03 09:54:56
7427,2026-05,0.01,0.0,0.0,2026-07-03 09:54:56
7427,2026-06,0.01,0.0,0.0,2026-07-03 09:54:56
7427,2026-07,0.02,0.0,0.0,2026-07-03 09:54:56
7443,2024-01,0.43,0.0,0.0,2026-07-03 09:54:56
7443,2024-02,0.48,0.0,0.0,2026-07-03 09:54:56
7443,2024-03,0.3,0.0,0.0,2026-07-03 09:54:56
7443,2024-04,0.49,0.0,0.0,2026-07-03 09:54:56
7443,2024-05,0.57,0.0,0.0,2026-07-03 09:54:56
7443,2024-06,0.52,0.0,0.0,2026-07-03 09:54:56
7443,2024-07,0.51,0.0,0.0,2026-07-03 09:54:56
7443,2024-08,0.46,0.0,0.0,2026-07-03 09:54:56
7443,2024-09,0.5,0.0,0.0,2026-07-03 09:54:56
7443,2024-10,0.46,0.0,0.0,2026-07-03 09:54:56
7443,2024-11,0.37,0.0,0.0,2026-07-03 09:54:56
7443,2024-12,0.47,0.0,0.0,2026-07-03 09:54:56
7443,2025-01,0.52,0.0,0.0,2026-07-03 09:54:56
7443,2025-02,0.57,0.0,0.0,2026-07-03 09:54:56
7443,2025-03,0.38,0.0,0.0,2026-07-03 09:54:56
7443,2025-04,0.45,0.0,0.0,2026-07-03 09:54:56
7443,2025-05,0.47,0.0,0.0,2026-07-03 09:54:56
7443,2025-06,0.45,0.0,0.0,2026-07-03 09:54:56
7443,2025-07,0.48,0.0,0.0,2026-07-03 09:54:56
7443,2025-08,0.55,0.0,0.0,2026-07-03 09:54:56
7443,2025-09,0.47,0.0,0.0,2026-07-03 09:54:56
7443,2025-10,0.42,0.0,0.0,2026-07-03 09:54:56
7443,2025-11,0.39,0.0,0.0,2026-07-03 09:54:56
7443,2025-12,0.4,0.0,0.0,2026-07-03 09:54:56
7443,2026-01,0.43,0.0,0.0,2026-07-03 09:54:56
7443,2026-02,0.48,0.0,0.0,2026-07-03 09:54:56
7443,2026-03,0.27,0.0,0.0,2026-07-03 09:54:56
7443,2026-04,0.38,0.0,0.0,2026-07-03 09:54:56
7443,2026-05,0.33,0.0,0.0,2026-07-03 09:54:56
7443,2026-06,0.49,0.0,0.0,2026-07-03 09:54:56
7455,2025-01,0.83,0.0,0.0,2026-07-03 09:54:56
7455,2025-02,0.51,0.0,0.0,2026-07-03 09:54:56
7455,2025-03,0.64,0.0,0.0,2026-07-03 09:54:56
7455,2025-04,0.82,0.0,0.0,2026-07-03 09:54:56
7455,2025-05,0.8,0.0,0.0,2026-07-03 09:54:56
7455,2025-06,0.66,0.0,0.0,2026-07-03 09:54:56
7455,2025-07,1.01,0.0,0.0,2026-07-03 09:54:56
7455,2025-08,0.71,0.0,0.0,2026-07-03 09:54:56
7455,2025-09,0.61,0.0,0.0,2026-07-03 09:54:56
7455,2025-10,0.62,0.0,0.0,2026-07-03 09:54:56
7455,2025-11,0.61,0.0,0.0,2026-07-03 09:54:56
7455,2025-12,0.62,0.0,0.0,2026-07-03 09:54:56
7455,2026-01,1.2,0.0,0.0,2026-07-03 09:54:56
7455,2026-02,0.55,0.0,0.0,2026-07-03 09:54:56
7455,2026-03,0.38,0.0,0.0,2026-07-03 09:54:56
7455,2026-04,0.56,0.0,0.0,2026-07-03 09:54:56
7455,2026-05,0.44,0.0,0.0,2026-07-03 09:54:56
7455,2026-06,0.53,0.0,0.0,2026-07-03 09:54:56
7507,2024-01,0.3,0.0,0.0,2026-07-03 09:54:56
7507,2024-02,0.33,0.0,0.0,2026-07-03 09:54:56
7507,2024-03,0.27,0.0,0.0,2026-07-03 09:54:56
7507,2024-04,0.22,0.0,0.0,2026-07-03 09:54:56
7507,2024-05,0.19,0.0,0.0,2026-07-03 09:54:56
7507,2024-06,0.22,0.0,0.0,2026-07-03 09:54:56
7507,2024-07,0.68,0.0,0.0,2026-07-03 09:54:56
7507,2024-08,0.19,0.0,0.0,2026-07-03 09:54:56
7507,2024-09,0.2,0.0,0.0,2026-07-03 09:54:56
7507,2024-10,0.16,0.0,0.0,2026-07-03 09:54:56
7507,2024-11,0.21,0.0,0.0,2026-07-03 09:54:56
7507,2024-12,0.26,0.0,0.0,2026-07-03 09:54:56
7507,2025-01,0.52,0.0,0.0,2026-07-03 09:54:56
7507,2025-02,0.23,0.0,0.0,2026-07-03 09:54:56
7507,2025-03,0.26,0.0,0.0,2026-07-03 09:54:56
7507,2025-04,0.3,0.0,0.0,2026-07-03 09:54:56
7507,2025-05,0.47,0.0,0.0,2026-07-03 09:54:56
7507,2025-06,0.26,0.0,0.0,2026-07-03 09:54:56
7507,2025-07,0.28,0.0,0.0,2026-07-03 09:54:56
7507,2025-08,0.36,0.0,0.0,2026-07-03 09:54:56
7507,2025-09,0.32,0.0,0.0,2026-07-03 09:54:56
7507,2025-10,0.36,0.0,0.0,2026-07-03 09:54:56
7507,2025-11,0.37,0.0,0.0,2026-07-03 09:54:56
7507,2025-12,0.43,0.0,0.0,2026-07-03 09:54:56
7507,2026-01,0.24,0.0,0.0,2026-07-03 09:54:56
7507,2026-02,0.27,0.0,0.0,2026-07-03 09:54:56
7507,2026-03,0.16,0.0,0.0,2026-07-03 09:54:56
7507,2026-04,0.46,0.0,0.0,2026-07-03 09:54:56
7507,2026-05,0.34,0.0,0.0,2026-07-03 09:54:56
7507,2026-06,0.23,0.0,0.0,2026-07-03 09:54:56
7516,2024-01,0.19,0.0,0.0,2026-07-03 09:54:56
7516,2024-02,0.19,0.0,0.0,2026-07-03 09:54:56
7516,2024-03,0.11,0.0,0.0,2026-07-03 09:54:56
7516,2024-04,0.28,0.0,0.0,2026-07-03 09:54:56
7516,2024-05,0.28,0.0,0.0,2026-07-03 09:54:56
7516,2024-06,0.24,0.0,0.0,2026-07-03 09:54:56
7516,2024-07,0.24,0.0,0.0,2026-07-03 09:54:56
7516,2024-08,0.24,0.0,0.0,2026-07-03 09:54:56
7516,2024-09,0.37,0.0,0.0,2026-07-03 09:54:56
7516,2024-10,0.3,0.0,0.0,2026-07-03 09:54:56
7516,2024-11,0.33,0.0,0.0,2026-07-03 09:54:56
7516,2024-12,0.33,0.0,0.0,2026-07-03 09:54:56
7516,2025-01,0.27,0.0,0.0,2026-07-03 09:54:56
7516,2025-02,0.3,0.0,0.0,2026-07-03 09:54:56
7516,2025-03,0.21,0.0,0.0,2026-07-03 09:54:56
7516,2025-04,0.22,0.0,0.0,2026-07-03 09:54:56
7516,2025-05,0.28,0.0,0.0,2026-07-03 09:54:56
7516,2025-06,0.3,0.0,0.0,2026-07-03 09:54:56
7516,2025-07,0.34,0.0,0.0,2026-07-03 09:54:56
7516,2025-08,0.22,0.0,0.0,2026-07-03 09:54:56
7516,2025-09,0.21,0.0,0.0,2026-07-03 09:54:56
7516,2025-10,0.31,0.0,0.0,2026-07-03 09:54:56
7516,2025-11,0.29,0.0,0.0,2026-07-03 09:54:56
7516,2025-12,0.32,0.0,0.0,2026-07-03 09:54:56
7516,2026-01,0.4,0.0,0.0,2026-07-03 09:54:56
7516,2026-02,0.4,0.0,0.0,2026-07-03 09:54:56
7516,2026-03,0.14,0.0,0.0,2026-07-03 09:54:56
7516,2026-04,0.37,0.0,0.0,2026-07-03 09:54:56
7516,2026-05,0.38,0.0,0.0,2026-07-03 09:54:56
7516,2026-06,0.31,0.0,0.0,2026-07-03 09:54:56
7530,2024-01,0.28,0.0,0.0,2026-07-03 09:54:56
7530,2024-02,0.15,0.0,0.0,2026-07-03 09:54:56
7530,2024-03,0.17,0.0,0.0,2026-07-03 09:54:56
7530,2024-04,0.22,0.0,0.0,2026-07-03 09:54:56
7530,2024-05,0.17,0.0,0.0,2026-07-03 09:54:56
7530,2024-06,0.17,0.0,0.0,2026-07-03 09:54:56
7530,2024-07,0.24,0.0,0.0,2026-07-03 09:54:56
7530,2024-08,0.21,0.0,0.0,2026-07-03 09:54:56
7530,2024-09,0.19,0.0,0.0,2026-07-03 09:54:56
7530,2024-10,0.1,0.0,0.0,2026-07-03 09:54:56
7530,2024-11,0.19,0.0,0.0,2026-07-03 09:54:56
7530,2024-12,0.19,0.0,0.0,2026-07-03 09:54:56
7530,2025-01,0.14,0.0,0.0,2026-07-03 09:54:56
7530,2025-02,0.11,0.0,0.0,2026-07-03 09:54:56
7530,2025-03,0.14,0.0,0.0,2026-07-03 09:54:56
7530,2025-04,0.13,0.0,0.0,2026-07-03 09:54:56
7530,2025-05,0.17,0.0,0.0,2026-07-03 09:54:56
7530,2025-06,0.16,0.0,0.0,2026-07-03 09:54:56
7530,2025-07,0.21,0.0,0.0,2026-07-03 09:54:56
7530,2025-08,0.1,0.0,0.0,2026-07-03 09:54:56
7530,2025-09,0.12,0.0,0.0,2026-07-03 09:54:56
7530,2025-10,0.12,0.0,0.0,2026-07-03 09:54:56
7530,2025-11,0.15,0.0,0.0,2026-07-03 09:54:56
7530,2025-12,0.15,0.0,0.0,2026-07-03 09:54:56
7530,2026-01,0.11,0.0,0.0,2026-07-03 09:54:56
7530,2026-02,0.26,0.0,0.0,2026-07-03 09:54:56
7530,2026-03,0.2,0.0,0.0,2026-07-03 09:54:56
7530,2026-04,0.21,0.0,0.0,2026-07-03 09:54:56
7530,2026-05,0.21,0.0,0.0,2026-07-03 09:54:56
7530,2026-06,0.31,0.0,0.0,2026-07-03 09:54:56
7547,2025-06,0.26,0.0,0.0,2026-07-02 10:29:29
7547,2025-07,0.33,0.0,0.0,2026-07-02 10:29:29
7547,2025-08,0.31,0.0,0.0,2026-07-02 10:29:29
7547,2025-09,0.34,0.0,0.0,2026-07-02 10:29:29
7547,2025-10,0.39,0.0,0.0,2026-07-02 10:29:29
7547,2025-11,0.35,0.0,0.0,2026-07-02 10:29:29
7547,2025-12,0.27,0.0,0.0,2026-07-02 10:29:29
7547,2026-01,0.31,0.0,0.0,2026-07-02 10:29:29
7547,2026-02,0.28,0.0,0.0,2026-07-02 10:29:29
7547,2026-03,0.27,0.0,0.0,2026-07-02 10:29:29
7547,2026-04,0.35,0.0,0.0,2026-07-02 10:29:29
7547,2026-05,0.24,0.0,0.0,2026-07-02 10:29:29
7547,2026-06,0.36,0.0,0.0,2026-07-02 10:29:29
7551,2024-01,0.27,0.0,0.0,2026-07-03 09:54:56
7551,2024-02,0.27,0.0,0.0,2026-07-03 09:54:56
7551,2024-03,0.2,0.0,0.0,2026-07-03 09:54:56
7551,2024-04,0.17,0.0,0.0,2026-07-03 09:54:56
7551,2024-05,0.18,0.0,0.0,2026-07-03 09:54:56
7551,2024-06,0.17,0.0,0.0,2026-07-03 09:54:56
7551,2024-07,0.19,0.0,0.0,2026-07-03 09:54:56
7551,2024-08,0.17,0.0,0.0,2026-07-03 09:54:56
7551,2024-09,0.16,0.0,0.0,2026-07-03 09:54:56
7551,2024-10,0.14,0.0,0.0,2026-07-03 09:54:56
7551,2024-11,0.15,0.0,0.0,2026-07-03 09:54:56
7551,2024-12,0.12,0.0,0.0,2026-07-03 09:54:56
7551,2025-01,0.04,0.0,0.0,2026-07-03 09:54:56
7551,2025-02,0.14,0.0,0.0,2026-07-03 09:54:56
7551,2025-03,0.13,0.0,0.0,2026-07-03 09:54:56
7551,2025-04,0.16,0.0,0.0,2026-07-03 09:54:56
7551,2025-05,0.14,0.0,0.0,2026-07-03 09:54:56
7551,2025-06,0.14,0.0,0.0,2026-07-03 09:54:56
7551,2025-07,0.15,0.0,0.0,2026-07-03 09:54:56
7551,2025-08,0.15,0.0,0.0,2026-07-03 09:54:56
7551,2025-09,0.15,0.0,0.0,2026-07-03 09:54:56
7551,2025-10,0.15,0.0,0.0,2026-07-03 09:54:56
7551,2025-11,0.16,0.0,0.0,2026-07-03 09:54:56
7551,2025-12,0.21,0.0,0.0,2026-07-03 09:54:56
7551,2026-01,0.27,0.0,0.0,2026-07-03 09:54:56
7551,2026-02,0.26,0.0,0.0,2026-07-03 09:54:56
7551,2026-03,0.18,0.0,0.0,2026-07-03 09:54:56
7551,2026-04,0.22,0.0,0.0,2026-07-03 09:54:56
7551,2026-05,0.21,0.0,0.0,2026-07-03 09:54:56
7551,2026-06,0.22,0.0,0.0,2026-07-03 09:54:56
7555,無資料,0.0,0.0,0.0,2026-07-03 08:00:44
7556,2024-01,0.44,0.0,0.0,2026-07-03 09:54:56
7556,2024-02,0.46,0.0,0.0,2026-07-03 09:54:56
7556,2024-03,0.4,0.0,0.0,2026-07-03 09:54:56
7556,2024-04,0.53,0.0,0.0,2026-07-03 09:54:56
7556,2024-05,0.48,0.0,0.0,2026-07-03 09:54:56
7556,2024-06,0.54,0.0,0.0,2026-07-03 09:54:56
7556,2024-07,0.52,0.0,0.0,2026-07-03 09:54:56
7556,2024-08,0.58,0.0,0.0,2026-07-03 09:54:56
7556,2024-09,0.61,0.0,0.0,2026-07-03 09:54:56
7556,2024-10,0.53,0.0,0.0,2026-07-03 09:54:56
7556,2024-11,0.47,0.0,0.0,2026-07-03 09:54:56
7556,2024-12,0.6,0.0,0.0,2026-07-03 09:54:56
7556,2025-01,0.55,0.0,0.0,2026-07-03 09:54:56
7556,2025-02,0.62,0.0,0.0,2026-07-03 09:54:56
7556,2025-03,0.63,0.0,0.0,2026-07-03 09:54:56
7556,2025-04,0.67,0.0,0.0,2026-07-03 09:54:56
7556,2025-05,0.63,0.0,0.0,2026-07-03 09:54:56
7556,2025-06,0.63,0.0,0.0,2026-07-03 09:54:56
7556,2025-07,0.65,0.0,0.0,2026-07-03 09:54:56
7556,2025-08,0.65,0.0,0.0,2026-07-03 09:54:56
7556,2025-09,0.54,0.0,0.0,2026-07-03 09:54:56
7556,2025-10,0.53,0.0,0.0,2026-07-03 09:54:56
7556,2025-11,0.62,0.0,0.0,2026-07-03 09:54:56
7556,2025-12,0.65,0.0,0.0,2026-07-03 09:54:56
7556,2026-01,0.66,0.0,0.0,2026-07-03 09:54:56
7556,2026-02,0.76,0.0,0.0,2026-07-03 09:54:56
7556,2026-03,0.62,0.0,0.0,2026-07-03 09:54:56
7556,2026-04,0.75,0.0,0.0,2026-07-03 09:54:56
7556,2026-05,0.71,0.0,0.0,2026-07-03 09:54:56
7556,2026-06,0.73,0.0,0.0,2026-07-03 09:54:56
7558,2024-01,0.14,0.0,0.0,2026-07-03 09:54:56
7558,2024-02,0.11,0.0,0.0,2026-07-03 09:54:56
7558,2024-03,0.1,0.0,0.0,2026-07-03 09:54:56
7558,2024-04,0.28,0.0,0.0,2026-07-03 09:54:56
7558,2024-05,0.24,0.0,0.0,2026-07-03 09:54:56
7558,2024-06,0.21,0.0,0.0,2026-07-03 09:54:56
7558,2024-07,0.25,0.0,0.0,2026-07-03 09:54:56
7558,2024-08,0.35,0.0,0.0,2026-07-03 09:54:56
7558,2024-09,0.22,0.0,0.0,2026-07-03 09:54:56
7558,2024-10,0.33,0.0,0.0,2026-07-03 09:54:56
7558,2024-11,0.24,0.0,0.0,2026-07-03 09:54:56
7558,2024-12,0.23,0.0,0.0,2026-07-03 09:54:56
7558,2025-01,0.34,0.0,0.0,2026-07-03 09:54:56
7558,2025-02,0.25,0.0,0.0,2026-07-03 09:54:56
7558,2025-03,0.15,0.0,0.0,2026-07-03 09:54:56
7558,2025-04,0.41,0.0,0.0,2026-07-03 09:54:56
7558,2025-05,0.26,0.0,0.0,2026-07-03 09:54:56
7558,2025-06,0.23,0.0,0.0,2026-07-03 09:54:56
7558,2025-07,0.32,0.0,0.0,2026-07-03 09:54:56
7558,2025-08,0.39,0.0,0.0,2026-07-03 09:54:56
7558,2025-09,0.32,0.0,0.0,2026-07-03 09:54:56
7558,2025-10,0.35,0.0,0.0,2026-07-03 09:54:56
7558,2025-11,0.36,0.0,0.0,2026-07-03 09:54:56
7558,2025-12,0.37,0.0,0.0,2026-07-03 09:54:56
7558,2026-01,0.44,0.0,0.0,2026-07-03 09:54:56
7558,2026-02,0.35,0.0,0.0,2026-07-03 09:54:56
7558,2026-03,0.25,0.0,0.0,2026-07-03 09:54:56
7558,2026-04,0.26,0.0,0.0,2026-07-03 09:54:56
7558,2026-05,0.33,0.0,0.0,2026-07-03 09:54:56
7558,2026-06,0.24,0.0,0.0,2026-07-03 09:54:56
7561,2024-01,0.16,0.0,0.0,2026-07-03 09:54:56
7561,2024-02,0.13,0.0,0.0,2026-07-03 09:54:56
