股票代號,季度名稱,單季 EPS (元),單季營收 (億元),單季毛利率 (%)
5410,2026 Q1,1.48,16.19,19.84
5425,2023 Q1,0.93,36.25,31.04
5425,2023 Q2,0.62,37.61,31.17
5425,2023 Q3,0.94,37.49,31.83
5425,2023 Q4,0.4,34.8,28.78
5425,2024 Q1,0.42,31.71,28.43
5425,2024 Q2,0.5,35.78,30.74
5425,2024 Q3,0.33,38.38,27.82
5425,2024 Q4,0.62,42.41,27.48
5425,2025 Q1,0.47,45.08,27.14
5425,2025 Q2,0.17,47.08,29.5
5425,2025 Q3,0.6,43.5,30.62
5425,2025 Q4,0.84,43.88,30.67
5425,2026 Q1,0.7,43.9,31.29
5426,2023 Q1,0.0,3.75,13.03
5426,2023 Q2,0.11,3.32,10.98
5426,2023 Q3,0.17,3.73,21.3
5426,2023 Q4,-0.23,3.28,16.59
5426,2024 Q1,0.06,2.98,14.54
5426,2024 Q2,0.04,3.48,12.52
5426,2024 Q3,0.57,3.68,17.3
5426,2024 Q4,0.33,4.89,24.99
5426,2025 Q1,0.4,4.71,24.04
5426,2025 Q2,-0.12,4.16,19.54
5426,2025 Q3,0.11,4.39,16.68
5426,2025 Q4,0.13,4.32,16.06
5426,2026 Q1,0.28,5.0,21.0
5432,2023 Q1,0.17,0.52,
5432,2023 Q2,0.34,0.77,
5432,2023 Q3,0.66,0.67,
5432,2023 Q4,0.23,0.64,
5432,2024 Q1,0.28,0.47,
5432,2024 Q2,0.44,0.51,
5432,2024 Q3,0.29,0.51,
5432,2024 Q4,0.35,0.39,
5432,2025 Q1,0.16,0.36,
5432,2025 Q2,0.31,0.56,
5432,2025 Q3,0.61,0.49,
5432,2025 Q4,1.22,0.57,
5432,2026 Q1,0.27,0.41,
5434,2023 Q1,4.07,124.92,12.01
5434,2023 Q2,3.69,120.55,13.12
5434,2023 Q3,4.25,124.92,13.95
5434,2023 Q4,3.35,122.33,13.03
5434,2024 Q1,4.11,119.32,14.13
5434,2024 Q2,5.41,137.92,14.0
5434,2024 Q3,4.93,153.67,13.3
5434,2024 Q4,4.84,159.07,12.94
5434,2025 Q1,4.91,157.59,13.37
5434,2025 Q2,4.78,169.87,11.71
5434,2025 Q3,5.75,175.39,12.84
5434,2025 Q4,6.36,172.99,13.32
5434,2026 Q1,6.86,185.37,13.58
5438,2023 Q1,-0.5,2.48,7.2
5438,2023 Q2,0.26,3.64,18.89
5438,2023 Q3,0.64,3.14,16.23
5438,2023 Q4,-0.31,2.7,17.43
5438,2024 Q1,-0.05,2.45,20.16
5438,2024 Q2,-0.11,3.2,17.02
5438,2024 Q3,0.81,3.88,16.86
5438,2024 Q4,0.46,3.81,17.81
5438,2025 Q1,0.13,3.0,15.47
5438,2025 Q2,-0.05,4.21,15.42
5438,2025 Q3,0.64,3.05,15.6
5438,2025 Q4,-0.21,2.72,14.93
5438,2026 Q1,-0.24,1.66,10.25
5439,2023 Q1,1.21,10.15,20.7
5439,2023 Q2,1.51,11.01,20.05
5439,2023 Q3,1.61,11.03,19.2
5439,2023 Q4,0.73,11.31,16.76
5439,2024 Q1,1.08,9.24,15.95
5439,2024 Q2,0.97,10.02,16.03
5439,2024 Q3,0.45,10.57,14.0
5439,2024 Q4,1.01,11.94,15.58
5439,2025 Q1,1.94,14.24,20.7
5439,2025 Q2,1.87,22.88,18.88
5439,2025 Q3,5.71,31.61,25.09
5439,2025 Q4,4.22,27.7,23.76
5439,2026 Q1,3.51,25.38,20.33
5443,2023 Q1,0.24,7.38,
5443,2023 Q2,0.26,6.58,
5443,2023 Q3,0.1,6.66,
5443,2023 Q4,0.65,10.27,
5443,2024 Q1,0.29,10.23,
5443,2024 Q2,0.67,8.98,
5443,2024 Q3,0.65,10.13,
5443,2024 Q4,0.21,15.01,
5443,2025 Q1,0.45,8.32,
5443,2025 Q2,1.08,13.12,
5443,2025 Q3,0.44,12.84,
5443,2025 Q4,0.62,12.42,
5443,2026 Q1,0.19,10.28,
5450,2023 Q1,0.01,5.83,
5450,2023 Q2,0.09,6.48,
5450,2023 Q3,0.03,5.72,
5450,2023 Q4,-0.03,6.09,
5450,2024 Q1,0.31,6.0,
5450,2024 Q2,0.21,6.99,
5450,2024 Q3,0.25,6.82,
5450,2024 Q4,0.36,6.88,
5450,2025 Q1,0.09,6.0,
5450,2025 Q2,-0.15,6.34,
5450,2025 Q3,0.1,5.79,
5450,2025 Q4,0.18,6.18,
5450,2026 Q1,0.07,6.01,
5452,2023 Q1,0.04,13.31,8.92
5452,2023 Q2,0.07,13.51,9.01
5452,2023 Q3,0.13,13.86,10.35
5452,2023 Q4,0.09,13.37,12.37
5452,2024 Q1,0.1,13.4,10.05
5452,2024 Q2,0.16,14.52,10.98
5452,2024 Q3,-0.06,14.88,11.4
5452,2024 Q4,0.2,13.62,10.82
5452,2025 Q1,0.09,13.55,10.66
5452,2025 Q2,0.08,12.08,12.37
5452,2025 Q3,0.13,11.82,13.31
5452,2025 Q4,0.03,11.1,13.54
5452,2026 Q1,0.01,11.06,12.02
5481,2023 Q1,-0.12,0.23,
5481,2023 Q2,-0.11,0.22,
5481,2023 Q3,-0.1,0.29,
5481,2023 Q4,-0.06,0.23,
5481,2024 Q1,-0.14,0.24,
5481,2024 Q2,-0.1,0.22,
5481,2024 Q3,0.11,0.29,
5481,2024 Q4,-0.11,0.22,
5481,2025 Q1,-0.12,0.24,
5481,2025 Q2,-0.4,0.23,
5481,2025 Q3,-0.13,0.28,
5481,2025 Q4,0.0,0.22,
5481,2026 Q1,-0.1,0.22,
5547,2023 Q2,0.03,9.15,
5547,2023 Q4,1.57,12.44,
5547,2024 Q2,1.28,10.98,
5547,2024 Q4,2.53,12.1,
5547,2025 Q1,0.76,5.35,
5547,2025 Q2,1.26,6.07,
5547,2025 Q3,0.36,4.59,
5547,2025 Q4,0.76,7.07,
5547,2026 Q1,0.37,4.88,
5604,2023 Q1,0.2,0.4,
5604,2023 Q2,0.21,0.4,
5604,2023 Q3,0.21,0.4,
5604,2023 Q4,0.21,0.4,
5604,2024 Q1,0.22,0.41,
5604,2024 Q2,0.2,0.39,
5604,2024 Q3,1.87,0.39,
5604,2024 Q4,0.21,0.4,
5604,2025 Q1,0.22,0.39,
5604,2025 Q2,0.21,0.4,
5604,2025 Q3,0.2,0.4,
5604,2025 Q4,0.22,0.4,
5604,2026 Q1,0.32,0.41,
5701,2023 Q1,-0.09,1.32,
5701,2023 Q2,-0.21,1.13,
5701,2023 Q3,-0.02,1.61,
5701,2023 Q4,-0.03,1.52,
5701,2024 Q1,-0.12,1.22,
5701,2024 Q2,-0.22,1.09,
5701,2024 Q3,-0.07,1.47,
5701,2024 Q4,-0.11,1.29,
5701,2025 Q1,-0.03,1.42,
5701,2025 Q2,-0.19,1.14,
5701,2025 Q3,-0.15,1.31,
5701,2025 Q4,0.11,1.57,
5701,2026 Q1,-0.17,1.27,
5703,2023 Q1,0.14,1.08,
5703,2023 Q2,0.0,0.9,
5703,2023 Q3,0.05,0.97,
5703,2023 Q4,0.36,1.36,
5703,2024 Q1,0.17,1.25,
5703,2024 Q2,-0.12,0.9,
5703,2024 Q3,-0.17,0.78,
5703,2024 Q4,0.31,1.32,
5703,2025 Q1,0.15,1.16,
5703,2025 Q2,-0.02,1.01,
5703,2025 Q3,-0.04,0.87,
5703,2025 Q4,0.44,1.45,
5703,2026 Q1,0.27,1.33,
5704,2023 Q1,0.87,1.41,
5704,2023 Q2,0.6,0.98,
5704,2023 Q3,0.39,1.02,
5704,2023 Q4,1.11,1.26,
5704,2024 Q1,0.9,1.33,
5704,2024 Q2,0.27,0.82,
5704,2024 Q3,-0.06,0.86,
5704,2024 Q4,-0.7,0.51,
5704,2025 Q1,0.05,0.74,
5704,2025 Q2,-0.25,0.58,
5704,2025 Q3,0.31,0.81,
5704,2025 Q4,0.28,1.14,
5704,2026 Q1,0.28,0.99,
5706,2023 Q1,-0.12,3.49,
5706,2023 Q2,0.91,5.13,
5706,2023 Q3,0.8,7.63,
5706,2023 Q4,0.86,5.78,
5706,2024 Q1,1.04,5.97,
5706,2024 Q2,0.76,8.49,
5706,2024 Q3,1.34,8.41,
5706,2024 Q4,0.7,8.58,
5706,2025 Q1,0.52,7.17,
5706,2025 Q2,0.82,8.99,
5706,2025 Q3,1.37,7.72,
5706,2025 Q4,0.7,7.48,
5706,2026 Q1,0.62,7.14,
5854,2023 Q1,0.42,0.0,
5854,2023 Q2,0.39,0.0,
5854,2023 Q3,0.43,0.0,
5854,2023 Q4,0.24,0.0,
5854,2024 Q1,0.45,0.0,
5854,2024 Q2,0.37,0.0,
5854,2024 Q3,0.44,0.0,
5854,2024 Q4,0.28,0.0,
5854,2025 Q1,0.4,0.0,
5854,2025 Q2,0.41,0.0,
5854,2025 Q3,0.42,0.0,
5854,2025 Q4,0.36,0.0,
5854,2026 Q1,0.0,0.0,
5902,2023 Q1,0.53,5.59,
5902,2023 Q2,0.48,5.82,
5902,2023 Q3,0.47,5.39,
5902,2023 Q4,0.36,4.3,
5902,2024 Q1,0.54,4.96,
5902,2024 Q2,0.66,6.5,
5902,2024 Q3,0.58,5.67,
5902,2024 Q4,0.34,5.07,
5902,2025 Q1,0.54,5.89,
5902,2025 Q2,0.66,6.26,
5902,2025 Q3,0.59,5.66,
5902,2025 Q4,0.45,5.04,
5902,2026 Q1,0.46,5.2,
5903,2023 Q1,0.88,231.26,
5903,2023 Q2,2.26,247.18,
5903,2023 Q3,2.36,262.81,
5903,2023 Q4,1.72,254.84,
5903,2024 Q1,1.17,248.76,
5903,2024 Q2,1.99,261.46,
5903,2024 Q3,11.87,274.27,
5903,2024 Q4,2.02,266.55,
5903,2025 Q1,1.87,252.84,
5903,2025 Q2,1.57,274.39,
5903,2025 Q3,2.07,285.0,
5903,2025 Q4,2.09,288.2,
5903,2026 Q1,1.23,277.58,
5904,2023 Q1,6.43,52.93,
5904,2023 Q2,4.59,52.81,
5904,2023 Q3,6.89,58.7,
5904,2023 Q4,6.57,56.35,
5904,2024 Q1,6.78,58.74,
5904,2024 Q2,5.61,56.28,
5904,2024 Q3,7.27,61.25,
5904,2024 Q4,7.15,60.02,
5904,2025 Q1,7.48,62.96,
5904,2025 Q2,5.58,60.44,
5904,2025 Q3,7.59,64.01,
5904,2025 Q4,8.98,65.79,
5904,2026 Q1,9.3,70.95,
5905,2023 Q1,-0.08,2.59,
5905,2023 Q2,-0.02,2.61,
5905,2023 Q3,0.32,2.94,
5905,2023 Q4,-0.37,2.62,
5905,2024 Q1,-0.13,2.27,
5905,2024 Q2,-0.04,2.5,
5905,2024 Q3,-0.04,2.97,
5905,2024 Q4,-0.29,2.05,
5905,2025 Q1,-0.14,2.26,
5905,2025 Q2,-0.19,2.35,
5905,2025 Q3,-0.03,3.27,
5905,2025 Q4,-0.27,2.85,
5905,2026 Q1,-0.09,6.21,
6028,2023 Q2,3.22,14.09,
6028,2023 Q4,5.96,16.34,
6028,2024 Q2,6.23,21.08,
6028,2024 Q4,11.94,23.71,
6028,2025 Q2,4.48,24.29,
6028,2025 Q3,1.78,11.03,
6028,2025 Q4,2.01,11.84,
6028,2026 Q1,2.48,14.93,
6123,2023 Q1,1.0,12.38,
6123,2023 Q2,1.1,11.83,
6123,2023 Q3,1.2,15.02,
6123,2023 Q4,0.65,12.88,
6123,2024 Q1,0.84,13.04,
6123,2024 Q2,0.89,12.88,
6123,2024 Q3,0.97,16.15,
6123,2024 Q4,0.95,13.31,
6123,2025 Q1,0.59,12.74,
6123,2025 Q2,0.7,11.66,
6123,2025 Q3,0.68,14.68,
6123,2025 Q4,0.75,11.5,
6123,2026 Q1,0.7,11.38,
6125,2023 Q1,0.29,13.39,
6125,2023 Q2,0.8,17.11,
6125,2023 Q3,0.2,15.34,
6125,2023 Q4,1.91,9.68,
6125,2024 Q1,0.06,6.1,
6125,2024 Q2,-0.32,7.67,
6125,2024 Q3,-0.31,6.76,
6125,2024 Q4,0.01,6.45,
6125,2025 Q1,0.12,6.14,
6125,2025 Q2,-0.16,7.18,
6125,2025 Q3,0.17,10.37,
6125,2025 Q4,-0.03,9.67,
6125,2026 Q1,0.16,8.02,
6129,2023 Q1,0.26,4.87,34.03
6129,2023 Q2,0.03,3.83,30.13
6129,2023 Q3,0.0,3.68,34.99
6129,2023 Q4,0.03,4.22,35.73
6129,2024 Q1,-0.15,2.95,32.01
6129,2024 Q2,-0.28,2.89,27.82
6129,2024 Q3,-0.41,2.82,28.65
6129,2024 Q4,-0.16,2.81,30.8
6129,2025 Q1,-0.47,2.06,31.64
6129,2025 Q2,-0.29,3.02,34.71
6129,2025 Q3,-0.21,2.89,33.02
6129,2025 Q4,-0.12,3.26,30.36
6129,2026 Q1,-0.17,3.32,33.71
6163,2023 Q1,-0.16,13.75,
6163,2023 Q2,-0.61,7.29,
6163,2023 Q3,0.86,14.47,
6163,2023 Q4,0.3,17.02,
6163,2024 Q1,-0.55,9.04,
6163,2024 Q2,0.56,12.53,
6163,2024 Q3,-0.15,13.68,
6163,2024 Q4,1.07,19.79,
6163,2025 Q1,0.17,12.47,
6163,2025 Q2,-0.56,9.75,
6163,2025 Q3,0.22,16.39,
6163,2025 Q4,0.92,22.44,
6163,2026 Q1,0.02,18.25,
6165,2023 Q1,-0.73,6.64,
6165,2023 Q2,0.16,6.97,
6165,2023 Q3,0.22,6.65,
6165,2023 Q4,0.55,6.84,
6165,2024 Q1,0.17,7.18,
6165,2024 Q2,0.2,7.21,
6165,2024 Q3,0.23,6.98,
6165,2024 Q4,0.44,7.11,
6165,2025 Q1,1.06,7.95,
6165,2025 Q2,1.04,7.85,
6165,2025 Q3,0.92,8.26,
6165,2025 Q4,1.0,8.11,
6165,2026 Q1,1.09,8.47,
6174,2023 Q1,0.13,1.28,34.46
6174,2023 Q2,0.09,1.06,30.68
6174,2023 Q3,0.05,1.14,30.88
6174,2023 Q4,0.02,1.18,33.87
6174,2024 Q1,0.26,1.11,30.49
6174,2024 Q2,-0.07,1.01,33.27
6174,2024 Q3,0.39,1.23,32.04
6174,2024 Q4,0.17,1.33,35.54
6174,2025 Q1,0.27,1.44,33.76
6174,2025 Q2,-0.11,1.54,36.83
6174,2025 Q3,0.23,1.54,33.67
6174,2025 Q4,0.26,1.59,34.91
6174,2026 Q1,0.33,1.66,34.22
6175,2023 Q1,0.45,8.28,20.26
6175,2023 Q2,0.61,10.02,20.07
6175,2023 Q3,0.65,9.03,18.83
6175,2023 Q4,0.37,9.44,22.26
6175,2024 Q1,0.74,9.34,21.76
6175,2024 Q2,0.73,11.46,22.93
6175,2024 Q3,1.03,11.26,27.22
6175,2024 Q4,0.73,10.21,23.78
6175,2025 Q1,0.73,10.72,23.52
6175,2025 Q2,0.5,11.11,23.5
6175,2025 Q3,0.72,9.65,23.48
6175,2025 Q4,0.72,10.19,23.23
6175,2026 Q1,0.74,11.18,22.07
6176,2023 Q1,1.58,92.5,17.71
6176,2023 Q2,4.8,118.14,20.67
6176,2023 Q3,4.1,113.88,20.77
6176,2023 Q4,0.88,116.36,20.9
6176,2024 Q1,4.18,108.27,19.52
6176,2024 Q2,3.87,119.48,20.67
6176,2024 Q3,3.64,141.63,22.14
6176,2024 Q4,3.94,146.95,20.29
6176,2025 Q1,2.33,120.29,19.84
6176,2025 Q2,1.79,125.66,21.45
6176,2025 Q3,3.3,125.59,23.11
6176,2025 Q4,1.99,116.29,21.13
6176,2026 Q1,2.29,120.46,22.39
6177,2023 Q1,0.44,18.76,21.79
6177,2023 Q2,-0.21,3.23,-0.78
6177,2023 Q3,1.06,32.93,23.47
6177,2023 Q4,3.81,99.33,27.49
6177,2024 Q1,0.04,5.05,25.18
6177,2024 Q2,0.81,43.92,25.2
6177,2024 Q3,0.03,5.69,23.69
6177,2024 Q4,4.13,68.54,38.91
6177,2025 Q1,-0.15,5.87,18.92
6177,2025 Q2,-0.1,4.95,24.71
6177,2025 Q3,0.02,16.65,11.06
6177,2025 Q4,4.06,67.83,35.8
6177,2026 Q1,3.53,48.44,50.06
6179,2023 Q1,0.09,10.93,13.65
6179,2023 Q2,0.28,6.3,12.73
6179,2023 Q3,0.46,8.9,11.69
6179,2023 Q4,-0.32,7.16,8.16
6179,2024 Q1,0.14,6.65,12.95
6179,2024 Q2,-0.42,5.78,12.93
6179,2024 Q3,-0.94,8.92,-4.38
6179,2024 Q4,1.3,20.2,10.35
6179,2025 Q1,0.08,9.65,10.93
6179,2025 Q2,0.5,9.82,6.34
6179,2025 Q3,-0.22,9.2,9.84
6179,2025 Q4,-0.31,12.79,10.76
6179,2026 Q1,0.27,14.46,8.75
6180,2023 Q1,1.92,30.34,41.76
6180,2023 Q2,0.38,20.86,36.43
6180,2023 Q3,1.06,26.72,40.74
6180,2023 Q4,-0.08,19.99,34.0
6180,2024 Q1,2.31,33.32,43.05
6180,2024 Q2,8.8,24.26,34.69
6180,2024 Q3,1.89,32.43,34.01
6180,2024 Q4,-1.21,20.76,25.7
6180,2025 Q1,1.07,28.83,32.53
6180,2025 Q2,-0.64,18.51,25.1
6180,2025 Q3,0.01,23.06,28.55
6180,2025 Q4,-1.97,18.27,22.21
6180,2026 Q1,0.63,25.91,30.88
6182,2023 Q1,0.5,27.05,36.58
6182,2023 Q2,0.31,25.44,36.07
6182,2023 Q3,0.23,26.48,27.43
6182,2023 Q4,0.01,21.51,28.51
6182,2024 Q1,0.0,19.73,22.08
6182,2024 Q2,0.0,22.73,25.45
6182,2024 Q3,0.01,23.87,25.6
6182,2024 Q4,-0.01,20.89,23.16
6182,2025 Q1,0.05,23.04,20.75
6182,2025 Q2,-0.15,25.25,24.22
6182,2025 Q3,0.04,25.57,23.37
6182,2025 Q4,0.14,24.32,28.75
6182,2026 Q1,0.0,24.78,19.03
6183,2023 Q1,0.73,5.33,43.51
6183,2023 Q2,0.94,5.17,49.21
6183,2023 Q3,0.86,5.45,46.72
6183,2023 Q4,0.67,7.02,38.65
6183,2024 Q1,0.73,5.74,41.13
6183,2024 Q2,0.86,5.69,41.83
6183,2024 Q3,1.0,6.41,45.32
6183,2024 Q4,0.81,7.71,40.72
6183,2025 Q1,0.92,6.24,43.51
6183,2025 Q2,0.89,6.23,43.11
6183,2025 Q3,1.21,7.1,45.84
6183,2025 Q4,0.88,7.96,41.35
6183,2026 Q1,1.07,6.64,45.16
6184,2023 Q1,0.85,5.1,50.14
6184,2023 Q2,1.05,5.2,52.58
6184,2023 Q3,0.8,5.17,48.88
6184,2023 Q4,0.82,5.21,48.3
6184,2024 Q1,0.84,5.2,50.54
6184,2024 Q2,0.85,5.34,48.25
6184,2024 Q3,1.04,5.27,57.24
6184,2024 Q4,0.86,5.38,51.44
6184,2025 Q1,0.9,5.37,52.33
6184,2025 Q2,0.87,5.41,53.39
6184,2025 Q3,0.81,5.4,52.7
6184,2025 Q4,0.0,5.4,52.16
6184,2026 Q1,0.71,5.5,54.22
6185,2023 Q1,0.27,1.74,44.59
6185,2023 Q2,0.35,1.81,38.41
6185,2023 Q3,-0.07,1.04,8.53
6185,2023 Q4,0.11,1.25,21.67
6185,2024 Q1,0.17,1.14,22.33
6185,2024 Q2,0.05,0.95,7.38
6185,2024 Q3,-0.23,0.79,-9.25
6185,2024 Q4,0.07,1.14,31.68
6185,2025 Q1,0.02,1.26,26.69
6185,2025 Q2,-0.05,1.42,32.18
6185,2025 Q3,0.18,1.31,20.19
6185,2025 Q4,0.07,1.29,16.02
6185,2026 Q1,-0.14,1.55,11.96
6186,2023 Q1,0.23,3.12,28.88
6186,2023 Q2,0.1,2.12,21.72
6186,2023 Q3,0.53,5.12,31.03
6186,2023 Q4,2.11,26.21,23.27
6186,2024 Q1,0.87,9.68,25.61
6186,2024 Q2,1.39,23.55,18.27
6186,2024 Q3,0.17,13.11,10.71
6186,2024 Q4,3.49,44.81,29.94
6186,2025 Q1,2.09,22.49,27.6
6186,2025 Q2,3.56,36.73,28.29
6186,2025 Q3,2.56,32.17,27.52
6186,2025 Q4,0.25,3.15,45.05
6186,2026 Q1,2.09,33.42,22.96
6187,2023 Q1,0.17,2.28,
6187,2023 Q2,0.38,2.76,
6187,2023 Q3,0.35,3.32,
6187,2023 Q4,0.8,3.7,
6187,2024 Q1,2.07,7.23,
6187,2024 Q2,3.23,12.72,
6187,2024 Q3,5.32,19.42,
6187,2024 Q4,4.27,15.98,
6187,2025 Q1,3.57,12.47,
6187,2025 Q2,4.16,15.24,
6187,2025 Q3,4.37,17.08,
6187,2025 Q4,3.36,8.88,
6187,2026 Q1,3.37,14.11,
6188,2023 Q1,0.71,25.47,24.13
6188,2023 Q2,0.78,23.27,23.6
6188,2023 Q3,1.23,27.22,26.85
6188,2023 Q4,1.29,27.81,27.36
6188,2024 Q1,0.78,21.94,25.75
6188,2024 Q2,0.49,18.76,27.31
6188,2024 Q3,0.37,16.96,28.53
6188,2024 Q4,0.7,23.74,28.99
6188,2025 Q1,0.96,24.41,29.08
6188,2025 Q2,0.83,22.38,30.43
6188,2025 Q3,0.98,22.8,28.79
6188,2025 Q4,0.84,26.32,26.86
6188,2026 Q1,0.45,21.71,24.53
6189,2023 Q1,0.8,69.21,7.7
6189,2023 Q2,1.14,67.39,8.8
6189,2023 Q3,1.9,83.64,9.62
6189,2023 Q4,0.16,74.9,7.48
6189,2024 Q1,2.27,113.59,7.74
6189,2024 Q2,1.77,95.7,8.69
6189,2024 Q3,1.31,89.22,9.26
6189,2024 Q4,1.12,81.39,7.09
6189,2025 Q1,1.32,78.56,8.75
6189,2025 Q2,-0.49,74.88,9.31
6189,2025 Q3,1.12,72.51,8.45
6189,2025 Q4,0.91,71.0,8.7
6189,2026 Q1,1.0,73.92,9.16
6190,2023 Q1,0.35,16.25,16.0
6190,2023 Q2,0.35,17.33,14.18
6190,2023 Q3,0.33,16.56,13.44
6190,2023 Q4,0.42,15.04,15.43
6190,2024 Q1,0.5,17.05,15.67
6190,2024 Q2,0.65,21.61,19.0
6190,2024 Q3,0.6,22.02,16.72
6190,2024 Q4,0.52,20.7,16.19
6190,2025 Q1,0.72,22.62,16.44
6190,2025 Q2,0.39,22.43,18.83
6190,2025 Q3,0.54,20.5,16.28
6190,2025 Q4,0.55,20.79,17.04
6190,2026 Q1,0.43,24.91,15.21
6191,2023 Q1,1.26,52.58,21.4
6191,2023 Q2,1.39,59.1,20.96
6191,2023 Q3,2.57,60.83,25.35
6191,2023 Q4,1.51,56.28,26.16
6191,2024 Q1,1.24,51.25,27.14
6191,2024 Q2,1.82,56.81,27.27
6191,2024 Q3,1.9,58.95,25.99
6191,2024 Q4,1.05,49.79,23.74
6191,2025 Q1,1.57,51.63,20.21
6191,2025 Q2,1.48,96.6,20.95
6191,2025 Q3,1.96,95.7,18.92
6191,2025 Q4,1.53,93.19,17.33
6191,2026 Q1,1.59,93.4,16.47
6192,2023 Q1,1.79,15.19,34.83
6192,2023 Q2,2.48,17.61,33.96
6192,2023 Q3,2.32,16.86,30.91
6192,2023 Q4,1.59,17.62,28.49
6192,2024 Q1,2.62,17.96,31.3
6192,2024 Q2,2.41,18.27,30.99
6192,2024 Q3,2.12,19.93,26.15
6192,2024 Q4,3.32,22.11,30.77
6192,2025 Q1,2.92,18.08,32.05
6192,2025 Q2,2.11,18.32,36.06
6192,2025 Q3,2.64,17.01,32.64
6192,2025 Q4,2.4,20.16,30.66
6192,2026 Q1,2.63,17.97,34.02
6194,2023 Q1,0.53,3.21,16.33
6194,2023 Q2,0.98,3.24,19.62
6194,2023 Q3,1.02,3.17,20.59
6194,2023 Q4,0.31,3.29,15.91
6194,2024 Q1,0.98,3.1,16.95
6194,2024 Q2,1.13,3.64,21.13
6194,2024 Q3,0.58,3.74,13.9
6194,2024 Q4,1.47,3.72,18.25
6194,2025 Q1,0.98,3.57,18.22
6194,2025 Q2,0.13,3.93,15.43
6194,2025 Q3,0.73,3.34,13.35
6194,2025 Q4,0.35,2.94,10.46
6194,2026 Q1,0.33,2.64,12.43
6195,2023 Q1,0.78,5.81,
6195,2023 Q2,0.5,5.73,
6195,2023 Q3,0.35,5.68,
6195,2023 Q4,0.42,6.33,
6195,2024 Q1,0.82,6.04,
6195,2024 Q2,-0.15,5.15,
6195,2024 Q3,0.27,5.36,
6195,2024 Q4,0.66,6.33,
6195,2025 Q1,0.7,5.91,
6195,2025 Q2,0.14,5.11,
6195,2025 Q3,0.07,5.06,
6195,2025 Q4,0.08,5.98,
6195,2026 Q1,1.5,7.04,
6196,2023 Q1,2.33,138.86,9.21
6196,2023 Q2,4.18,136.22,10.07
6196,2023 Q3,2.92,135.5,9.57
6196,2023 Q4,1.54,152.22,8.54
6196,2024 Q1,2.42,146.15,7.07
6196,2024 Q2,1.84,153.99,7.71
6196,2024 Q3,2.68,156.12,9.59
6196,2024 Q4,2.0,150.49,10.35
6196,2025 Q1,4.41,132.61,11.02
6196,2025 Q2,1.95,121.97,11.36
6196,2025 Q3,5.57,114.66,11.0
6196,2025 Q4,3.5,146.43,10.55
6196,2026 Q1,5.08,143.09,13.57
6197,2023 Q1,0.84,10.85,23.76
6197,2023 Q2,1.57,10.64,27.81
6197,2023 Q3,1.47,13.4,31.24
6197,2023 Q4,1.32,14.73,31.52
6197,2024 Q1,1.94,14.77,33.02
6197,2024 Q2,2.65,17.51,35.44
6197,2024 Q3,2.18,18.8,33.01
6197,2024 Q4,1.92,16.57,30.98
6197,2025 Q1,1.63,16.73,33.25
6197,2025 Q2,2.09,19.39,34.44
6197,2025 Q3,2.38,21.17,32.84
6197,2025 Q4,2.57,18.5,36.93
6197,2026 Q1,3.21,20.26,35.77
6198,2023 Q1,-0.3,0.0,
6198,2023 Q2,3.67,2.53,
6198,2023 Q3,-0.37,0.0,
6198,2023 Q4,-0.63,0.01,
6198,2024 Q1,-0.16,0.0,
6198,2024 Q2,-0.11,0.01,
6198,2024 Q3,-0.14,0.01,
6198,2024 Q4,-0.23,0.0,
6198,2025 Q1,-0.07,0.0,
6198,2025 Q2,-0.01,0.0,
6198,2025 Q3,-0.04,0.0,
6198,2025 Q4,-0.11,0.0,
6198,2026 Q1,-0.1,0.0,
6199,2023 Q1,0.05,0.4,49.7
6199,2023 Q2,0.02,0.1,206.45
6199,2023 Q3,0.06,0.23,80.23
6199,2023 Q4,0.37,0.3,81.57
6199,2024 Q1,-0.09,0.19,77.99
6199,2024 Q2,0.16,0.26,79.81
6199,2024 Q3,0.62,0.23,75.06
6199,2024 Q4,-0.08,0.26,80.64
6199,2025 Q1,-0.18,0.22,81.81
6199,2025 Q2,-0.16,0.31,78.61
6199,2025 Q3,0.8,0.84,39.51
6199,2025 Q4,-0.14,1.27,35.3
6199,2026 Q1,1.22,2.76,54.29
6201,2023 Q1,0.71,6.8,24.35
6201,2023 Q2,1.25,8.02,25.27
6201,2023 Q3,1.52,9.52,26.35
6201,2023 Q4,4.63,9.72,25.34
6201,2024 Q1,0.68,6.06,23.32
6201,2024 Q2,1.31,8.41,26.87
6201,2024 Q3,1.23,9.26,25.53
6201,2024 Q4,4.68,9.45,26.65
6201,2025 Q1,1.07,8.01,26.62
6201,2025 Q2,0.94,9.02,23.55
6201,2025 Q3,1.05,8.84,21.97
6201,2025 Q4,0.65,7.4,22.34
6201,2026 Q1,0.64,6.98,23.47
6202,2023 Q1,0.16,7.61,48.16
6202,2023 Q2,0.25,7.16,45.74
6202,2023 Q3,0.16,6.31,40.08
6202,2023 Q4,-0.08,4.88,31.5
6202,2024 Q1,-0.2,4.44,36.54
6202,2024 Q2,-0.15,6.83,41.04
6202,2024 Q3,-0.32,6.83,38.12
6202,2024 Q4,0.01,6.92,37.58
6202,2025 Q1,0.4,7.61,38.68
6202,2025 Q2,0.1,8.6,37.4
6202,2025 Q3,0.12,7.54,37.7
6202,2025 Q4,0.14,6.83,40.65
6202,2026 Q1,0.3,8.26,40.01
